집계일자,시군명,구분명,전화번호안내,소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도
2015-09-18,구리시,교문2동,031-550-2605,471022,경기도 구리시 장자대로 34 (교문동),경기도 구리시 교문동 821번지,37.5870637,127.1341580
2015-09-18,성남시,수내3동,031-729-7670,463864,경기도 성남시 분당구 돌마로356번길 43 (수내동),경기도 성남시 분당구 수내동 80번지,37.3668623,127.1261381
2015-09-18,성남시,정자2동,031-729-7710,463833,경기도 성남시 분당구 내정로 66 (정자동),경기도 성남시 분당구 정자동 118번지,37.3660048,127.1152678
2015-09-18,성남시,서현2동,031-729-7770,463818,경기도 성남시 분당구 돌마로476번길 17 (서현동),경기도 성남시 분당구 서현동 296번지,37.3760542,127.1346032
2015-09-18,성남시,이매2동,031-729-7810,463806,경기도 성남시 분당구 탄천로79번길 19 (이매동),경기도 성남시 분당구 이매동 138번지,37.3995775,127.1218922
2015-09-18,성남시,구미1동,031-729-7930,463808,경기도 성남시 분당구 돌마로90번길 8 (구미동),경기도 성남시 분당구 구미동 26번지,37.3492851,127.1117751
2015-09-18,성남시,삼평동,031-729-7990,463400,경기도 성남시 분당구 동판교로266번길 7 (삼평동),경기도 성남시 분당구 삼평동 712번지,37.4061281,127.1163097
2015-09-18,성남시,운중동,031-729-7970,463440,경기도 성남시 분당구 운중로138번길 10 (운중동),경기도 성남시 분당구 운중동 935번지,37.3905828,127.0778911
2015-09-18,성남시,신촌동,031-729-5870,461340,경기도 성남시 수정구 오야로 19 (오야동),경기도 성남시 수정구 오야동 257-5번지,37.4546644,127.1044000
2015-09-18,성남시,성남동,031-729-6610,462827,경기도 성남시 중원구 제일로35번길 51 (성남동),경기도 성남시 중원구 성남동 3439번지,37.4320362,127.1315804
2015-09-18,성남시,태평4동,031-729-5730,461852,,성남시 수정구 남문로 132 (태평4동 7293),37.4479476,127.1413950
2015-09-18,성남시,서현1동,031-729-7740,463821,경기도 성남시 분당구 중앙공원로39번길 35 (서현동),경기도 성남시 분당구 서현동 89-1번지,37.3828610,127.1260475
2015-09-18,성남시,분당동,031-729-7610,463030,경기도 성남시 분당구 불정로 312 (분당동),경기도 성남시 분당구 분당동 42번지,37.3701078,127.1310793
2015-09-18,성남시,야탑1동,031-729-7830,463827,경기도 성남시 분당구 장미로86번길 18 (야탑동),경기도 성남시 분당구 야탑동 363번지,37.4120495,127.1302351
2015-09-18,성남시,성남시청,031-729-2114,462700,경기도 성남시 중원구 성남대로 997 (여수동),경기도 성남시 중원구 여수동 200번지,37.4201774,127.1262817
2015-09-18,성남시,신흥1동,031-729-5610,461864,경기도 성남시 수정구 수정로188번길 7 (신흥동),경기도 성남시 수정구 신흥동 5481번지,37.4430499,127.1411824
2015-09-18,성남시,태평1동,031-729-5670,461855,경기도 성남시 수정구 모란로 88 (태평동),경기도 성남시 수정구 태평동 6932번지,37.4407639,127.1261626
2015-09-18,성남시,태평3동,031-729-5710,461827,경기도 성남시 수정구 남문로 54 (태평동),경기도 성남시 수정구 태평동 3752-1번지,37.4453407,127.1330728
2015-09-18,성남시,수진1동,031-729-5750,461805,경기도 성남시 수정구 탄리로 19 (수진동),경기도 성남시 수정구 수진동 1967번지,37.4385727,127.1390271
2015-09-18,성남시,단대동,031-729-5790,461801,경기도 성남시 수정구 희망로506번길 21 (단대동),경기도 성남시 수정구 단대동 129번지,37.4496452,127.1556651
2015-09-18,성남시,양지동,031-729-5830,461816,경기도 성남시 수정구 산성대로 483 (양지동),경기도 성남시 수정구 양지동 870번지,37.4549000,127.1609609
2015-09-18,성남시,시흥동,031-729-5910,461370,경기도 성남시 수정구 여수대로56번길 6 (시흥동),경기도 성남시 수정구 시흥동 17-8번지,37.4220695,127.1081641
2015-09-18,성남시,중앙동,031-729-6630,462170,경기도 성남시 중원구 광명로 281 (중앙동),경기도 성남시 중원구 중앙동 7-1번지,37.4439808,127.1574795
2015-09-18,성남시,금광1동,031-729-6650,462801,경기도 성남시 중원구 광명로 328 (금광동),경기도 성남시 중원구 금광동 1348번지,37.4450842,127.1624451
2015-09-18,성남시,은행1동,031-729-6690,462152,경기도 성남시 중원구 은행로 85 (은행동),경기도 성남시 중원구 은행동 2192번지,37.4521210,127.1689249
2015-09-18,성남시,상대원1동,031-729-6730,462121,경기도 성남시 중원구 둔촌대로 425 (상대원동),경기도 성남시 중원구 상대원동 1451번지,37.4332097,127.1643854
2015-09-18,성남시,상대원3동,031-729-6770,462809,경기도 성남시 중원구 박석로 78 (상대원동),경기도 성남시 중원구 상대원동 856번지,37.4396739,127.1654437
2015-09-18,성남시,도촌동,031-729-6817,462700,경기도 성남시 중원구 도촌북로 28 (도촌동),경기도 성남시 중원구 도촌동 633번지,37.4164952,127.1527859
2015-09-18,성남시,수내2동,031-729-7650,463020,경기도 성남시 분당구 내정로166번길 17 (수내동),경기도 성남시 분당구 수내동 59번지,37.3724614,127.1208549
2015-09-18,성남시,정자1동,031-729-7690,463010,경기도 성남시 분당구 황새울로18번길 14 (정자동),경기도 성남시 분당구 정자동 147번지,37.3614492,127.1115403
2015-09-18,성남시,정자3동,031-729-7730,463814,경기도 성남시 분당구 돌마로 242 (정자동),경기도 성남시 분당구 정자동 201번지,37.3607890,127.1195538
2015-09-18,성남시,이매1동,031-729-7790,463829,경기도 성남시 분당구 성남대로779번길 10 (이매동),경기도 성남시 분당구 이매동 109번지,37.3995539,127.1271642
2015-09-18,성남시,야탑2동,031-729-7850,463840,경기도 성남시 분당구 야탑로76번길 5 (야탑동),경기도 성남시 분당구 야탑동 508번지,37.4094253,127.1273751
2015-09-18,성남시,야탑3동,031-729-7870,463835,경기도 성남시 분당구 야탑로167번길 12 (야탑동),경기도 성남시 분당구 야탑동 307번지,37.4108334,127.1379411
2015-09-18,성남시,금곡동,031-729-7910,463895,경기도 성남시 분당구 성남대로171번길 14 (금곡동),경기도 성남시 분당구 금곡동 174번지,37.3516357,127.1070878
2015-09-18,성남시,구미동,031-729-7950,463802,경기도 성남시 분당구 구미로 130 (구미동),경기도 성남시 분당구 구미동 227번지,37.3402280,127.1226133
2015-09-18,성남시,판교동,031-729-7890,463410,경기도 성남시 분당구 서판교로32번길 9 (판교동),경기도 성남시 분당구 판교동 575번지,37.3899222,127.0986730
2015-09-18,성남시,백현동,031-729-7098,463420,경기도 성남시 분당구 동판교로 21 (백현동),경기도 성남시 분당구 백현동 557번지,37.3885382,127.1108396
2015-09-18,성남시,수정구청,031-729-5114,461722,경기도 성남시 수정구 수정로 283 (신흥동),경기도 성남시 수정구 신흥동 30번지,37.4503102,127.1457121
2015-09-18,성남시,신흥2동,031-729-5630,461809,경기도 성남시 수정구 수정로 270 (신흥동),경기도 성남시 수정구 신흥동 1741-5번지,37.4486414,127.1458626
2015-09-18,성남시,신흥3동,031-729-5650,461811,경기도 성남시 수정구 공원로349번길 8 (신흥동),경기도 성남시 수정구 신흥동 2819번지,37.4435307,127.1488541
2015-09-18,성남시,수진2동,031-729-5770,461873,경기도 성남시 수정구 성남대로 1204 (수진동),경기도 성남시 수정구 수진동 3988번지,37.4373157,127.1287467
2015-09-18,성남시,산성동,031-729-5810,461803,경기도 성남시 수정구 수정남로 261 (산성동),경기도 성남시 수정구 산성동 2136번지,37.4522113,127.1500738
2015-09-18,성남시,수내1동,031-729-7630,463838,경기도 성남시 분당구 내정로173번길 21 (수내동),경기도 성남시 분당구 수내동 30번지,37.3754628,127.1180642
2015-09-18,성남시,분당구청,031-729-7114,463701,경기도 성남시 분당구 분당로 50 (수내동),경기도 성남시 분당구 수내동 1번지,37.382662,127.119103
2015-09-18,성남시,상대원2동,031-729-6750,462817,경기도 성남시 중원구 희망로 371 (상대원동),경기도 성남시 중원구 상대원동 3159번지,37.4389088,127.1583231
2015-09-18,성남시,은행2동,031-729-6710,462152,경기도 성남시 중원구 은이로 21 (은행동),경기도 성남시 중원구 은행동 2476번지,37.457079,127.166673
2015-09-18,성남시,금광2동,031-729-6670,462801,경기도 성남시 중원구 광명로 345 (금광동),경기도 성남시 중원구 금광동 3657번지,37.4462713,127.1640162
2015-09-18,성남시,중원구청,031-729-6114,462712,경기도 성남시 중원구 제일로 36 (성남동),경기도 성남시 중원구 성남동 3129번지,37.4303971,127.1372991
2015-09-18,성남시,고등동,031-729-5890,461300,경기도 성남시 수정구 대왕판교로 949 (고등동),경기도 성남시 수정구 고등동 429-1번지,37.4250451,127.1015570
2015-09-18,성남시,태평2동,031-729-5690,461825,경기도 성남시 수정구 남문로 108 (태평동),경기도 성남시 수정구 태평동 3307-2번지,37.4471327,127.1387084
2015-09-18,성남시,복정동,031-729-5850,461830,경기도 성남시 수정구 복정로 144 (복정동),경기도 성남시 수정구 복정동 641-12번지,37.4658795,127.1271136
2015-09-18,성남시,하대원동,031-729-6790,462839,경기도 성남시 중원구 둔촌대로 252 (하대원동),경기도 성남시 중원구 하대원동 145-1번지,37.4282850,127.1463609
2015-09-18,용인시,풍덕천2동,031-324-8621,448172,경기도 용인시 수지구 풍덕천로 51 (풍덕천동),경기도 용인시 수지구 풍덕천동 1051-2번지,37.3194624,127.0887791
2015-09-18,용인시,구갈동,031-324-662-1~4,446903,경기도 용인시 기흥구 강남로 23 (구갈동),경기도 용인시 기흥구 구갈동 578번지,37.2724253,127.1275904
2015-09-18,용인시,상현2동,031-324-8741,448130,경기도 용인시 수지구 만현로 82-4 (상현동),경기도 용인시 수지구 상현동 66-2번지,37.3094198,127.0859427
2015-09-18,용인시,구성동,031-324-6701,446910,경기도 용인시 기흥구 구성로77번길 17 (언남동),경기도 용인시 기흥구 언남동 342-1번지,37.2967623,127.1189832
2015-09-18,용인시,마북동,031-324-6721,446912,경기도 용인시 기흥구 마북로 159 (마북동),경기도 용인시 기흥구 마북동 181-2번지,37.3040956,127.1235246
2015-09-18,용인시,풍덕천1동,031-324-8601,448171,경기도 용인시 수지구 수지로342번길 3 (풍덕천동),경기도 용인시 수지구 풍덕천동 701-1번지,37.3279561,127.0950264
2015-09-18,용인시,용인시청,031-324-2114,449704,경기도 용인시 처인구 중부대로 1199 (삼가동),경기도 용인시 처인구 삼가동 556번지,37.2408670,127.1779688
2015-09-18,용인시,포곡읍,031-324-553-1~3,449814,경기도 용인시 처인구 포곡읍 포곡로 258 (삼계리),경기도 용인시 처인구 포곡읍 삼계리 588-5번지,37.2778194,127.2308211
2015-09-18,용인시,이동면,031-324-569-1~2,449832,경기도 용인시 처인구 이동읍 경기동로 673 (송전리),경기도 용인시 처인구 이동읍 송전리 750-3번지,37.1411206,127.1961980
2015-09-18,용인시,백암면,031-324-579-8~9,449862,경기도 용인시 처인구 백암면 백암로 189 (백암리),경기도 용인시 처인구 백암면 백암리 495-3번지,37.1634060,127.3753796
2015-09-18,용인시,중앙동,031-324-5894,449925,경기도 용인시 처인구 금령로78번길 7 (김량장동),경기도 용인시 처인구 김량장동 303-3번지,37.2342373,127.2056662
2015-09-18,용인시,유림동,031-324-5954,449935,경기도 용인시 처인구 백옥대로 1315 (유방동),경기도 용인시 처인구 유방동 475-20번지,37.2528560,127.2120516
2015-09-18,용인시,기흥구청,031-324-6114,446593,경기도 용인시 기흥구 관곡로 95 (구갈동),경기도 용인시 기흥구 구갈동 355번지,37.2804469,127.1146907
2015-09-18,용인시,신갈동,031-324-660-1~5,446598,경기도 용인시 기흥구 신갈로58번길 11 (신갈동),경기도 용인시 기흥구 신갈동 60-3번지,37.2726044,127.1067683
2015-09-18,용인시,기흥동,031-324-6671,446902,경기도 용인시 기흥구 한일로9번길 9 (공세동),경기도 용인시 기흥구 공세동 388-23번지,37.2429817,127.1027323
2015-09-18,용인시,죽전1동,031-324-8661,448161,경기도 용인시 수지구 대지로15번길 50 (죽전동),경기도 용인시 수지구 죽전동 1070-9번지,37.3310497,127.1139958
2015-09-18,용인시,동천동,031-324-8701,448500,경기도 용인시 수지구 신수로783번길 40 (동천동),경기도 용인시 수지구 동천동 176-4번지,37.3418610,127.0992375
2015-09-18,용인시,성복동,031-324-8761,448831,경기도 용인시 수지구 성복1로 100 (성복동),경기도 용인시 수지구 성복동 777번지,37.3164878,127.0690016
2015-09-18,용인시,모현면,031-324-5592,449851,경기도 용인시 처인구 모현읍 독점로 31-6 (갈담리),경기도 용인시 처인구 모현읍 갈담리 309번지,37.3295337,127.2423619
2015-09-18,용인시,상갈동,031-324-6642,446905,경기도 용인시 기흥구 상갈로 2 (상갈동),경기도 용인시 기흥구 상갈동 472-1번지,37.2665810,127.1076933
2015-09-18,용인시,동백동,031-324-6741,446916,경기도 용인시 기흥구 동백중앙로 213 (중동),경기도 용인시 기흥구 중동 847번지,37.2722139,127.1510056
2015-09-18,용인시,상하동,031-324-6781,446914,경기도 용인시 기흥구 어정로 62-23 (상하동),경기도 용인시 기흥구 상하동 435-12번지,37.2705137,127.1383973
2015-09-18,용인시,보정동,031-324-6771,446913,경기도 용인시 기흥구 죽현로 35 (보정동),경기도 용인시 기흥구 보정동 1266-4번지,37.3194834,127.1146958
2015-09-18,용인시,수지구청,031-324-8114,448171,경기도 용인시 수지구 포은대로 435 (풍덕천동),경기도 용인시 수지구 풍덕천동 720번지,37.3222236,127.0974471
2015-09-18,용인시,남사면,031-324-5642,449883,경기도 용인시 처인구 남사면 내기로 22 (봉무리),경기도 용인시 처인구 남사면 봉무리 438-1번지,37.1156802,127.1505051
2015-09-18,용인시,원삼면,031-324-5741,449872,경기도 용인시 처인구 원삼면 원양로 64 (고당리),경기도 용인시 처인구 원삼면 고당리 88-1번지,37.1665888,127.3132635
2015-09-18,용인시,양지면,031-324-5842,449823,경기도 용인시 처인구 양지면 양지로105번길 5 (양지리),경기도 용인시 처인구 양지면 양지리 701-9번지,37.2354873,127.2798397
2015-09-18,용인시,역삼동,031-324-5921,449933,,용인시 처인구 명지로26번길 10,37.233805,127.187231
2015-09-18,용인시,동부동,031-324-5982,449928,경기도 용인시 처인구 중부대로 1574 (마평동),경기도 용인시 처인구 마평동 533-8번지,37.2327714,127.2191759
2015-09-18,용인시,영덕동,031-324-680-1~9,446908,경기도 용인시 기흥구 흥덕2로 115 (영덕동),경기도 용인시 기흥구 영덕동 974-7번지,37.2778448,127.0738103
2015-09-18,용인시,서농동,031-324-6681,446906,경기도 용인시 기흥구 덕영대로 1664 (서천동),경기도 용인시 기흥구 서천동 335-2번지,37.2467988,127.0733652
2015-09-18,용인시,신봉동,031-324-8641,448150,경기도 용인시 수지구 수지로 215 (신봉동),경기도 용인시 수지구 신봉동 898번지,37.3206663,127.0836404
2015-09-18,용인시,죽전2동,031-264-6977,448160,경기도 용인시 수지구 포은대로 523 (죽전동),경기도 용인시 수지구 죽전동 1003-122번지,37.3259098,127.1067309
2015-09-18,용인시,상현1동,031-324-8721,448130,경기도 용인시 수지구 상현로 71 (상현동),경기도 용인시 수지구 상현동 839번지,37.3046261,127.0811457
2015-09-18,용인시,처인구청,031-324-5114,449790,경기도 용인시 처인구 금령로 50 (김량장동),경기도 용인시 처인구 김량장동 286번지,37.2343781,127.2013393
2015-09-18,의왕시,내손1동,031-345-3211,16041,경기도 의왕시 갈미로 71 (내손동),경기도 의왕시 내손동 787번지,37.3782836,126.9755986
2015-09-18,의왕시,오전동,031-345-3171,16055,경기도 의왕시 찬우물길 11 (오전동),경기도 의왕시 오전동 844-18번지,37.3536017,126.9715207
2015-09-18,의왕시,고천동,031-345-3121,16063,경기도 의왕시 사그내길 15 (고천동),경기도 의왕시 고천동 265번지,37.347692,126.976078
2015-09-18,의왕시,내손2동,031-345-3241,16027,경기도 의왕시 복지로 109 (내손동),경기도 의왕시 내손동 849-2번지,37.387591,126.981483
2015-09-18,의왕시,부곡동,031-345-3141,16092,경기도 의왕시 부곡시장길 75 (삼동),경기도 의왕시 삼동 101번지,37.3187382,126.9567638
2015-09-18,의왕시,의왕시청,031-345-2114,16075,경기도 의왕시 시청로 11 (고천동),경기도 의왕시 고천동 171-13번지,37.3453186,126.9679891
2015-09-18,의왕시,청계동,031-345-3271,16013,경기도 의왕시 안양판교로 232 (포일동),경기도 의왕시 포일동 602-15번지,37.3885865,126.9959664
2015-09-18,평택시,비전2동,031-8024-5810,450152,경기도 평택시 중앙로 261 (비전동),경기도 평택시 비전동 849번지,36.9903080,127.1117554
2015-09-18,평택시,통복동,031-8024-5740,450040,경기도 평택시 통복시장로48번길 41 (통복동),경기도 평택시 통복동 541번지,37.0007991,127.0872793
2015-09-18,평택시,신평동,031-8024-5670,450833,경기도 평택시 평택3로 9 (합정동),경기도 평택시 합정동 832번지,36.9900397,127.0926499
2015-09-18,평택시,신장1동,031-8024-7110,459120,경기도 평택시 신장로90번길 63 (신장동),경기도 평택시 신장동 338-55번지,37.0839637,127.0523878
2015-09-18,평택시,지산동,031-8024-7030,459110,경기도 평택시 송탄로 379 (지산동),경기도 평택시 지산동 798-4번지,37.0774051,127.0575834
2015-09-18,평택시,서정동,031-8024-6950,459010,경기도 평택시 탄현로 170 (서정동),경기도 평택시 서정동 831번지,37.0677686,127.0546930
2015-09-18,평택시,현덕면,031-8024-8910,451813,경기도 평택시 현덕면 인광길 84 (인광리),경기도 평택시 현덕면 인광리 402-12번지,36.9673461,126.9214910
2015-09-18,평택시,송북동,031-8024-7070,459110,경기도 평택시 지산2로 113 (지산동),경기도 평택시 지산동 1011번지,37.0816496,127.0602318
2015-09-18,평택시,원평동,031-8024-5710,450040,경기도 평택시 원평2로 9 (통복동),경기도 평택시 통복동 172-6번지,36.9892772,127.0804949
2015-09-18,평택시,비전1동,031-8024-5770,450151,경기도 평택시 평택2로 125 (비전동),경기도 평택시 비전동 793-2번지,37.0005839,127.0952511
2015-09-18,평택시,세교동,031-8024-5840,450818,경기도 평택시 세교3로 37 (세교동),경기도 평택시 세교동 559-4번지,36.9999555,127.0824205
2015-09-18,평택시,팽성읍,031-8024-5610,451801,경기도 평택시 팽성읍 동서촌로 89 (객사리),경기도 평택시 팽성읍 객사리 170-2번지,36.9651751,127.0623454
2015-09-18,평택시,포승읍,031-8024-8710,415823,경기도 평택시 포승읍 서동대로 1174-16 (방림리),경기도 평택시 포승읍 방림리 52-13번지,36.9825921,126.8855647
2015-09-18,평택시,오성면,031-8024-8810,451873,경기도 평택시 오성면 숙성시장길 23 (숙성리),경기도 평택시 오성면 숙성리 129-1번지,37.0077606,126.9803196
2015-09-18,평택시,송탄출장소,031-8024-6000,459705,경기도 평택시 경기대로 1366 (서정동),경기도 평택시 서정동 800번지,37.0658098,127.0650903
2015-09-18,평택시,신장2동,031-8024-7150,459122,경기도 평택시 밀월로21번길 7 (신장동),경기도 평택시 신장동 280-23번지,37.0764523,127.0524366
2015-09-18,평택시,안중출장소,031-8024-8000,451882,경기도 평택시 안중읍 서동대로 1531 (학현리),경기도 평택시 안중읍 학현리 572번지,36.9901355,126.9201511
2015-09-18,평택시,평택시청,031-8024-5000,450702,경기도 평택시 경기대로 245 (비전동),경기도 평택시 비전동 846번지,36.9923004,127.1125266
2015-09-18,평택시,안중읍,031-8024-8510,451880,경기도 평택시 안중읍 안현로 400 (안중리),경기도 평택시 안중읍 안중리 445-16번지,36.9860335,126.9313159
2015-09-18,평택시,진위면,031-8024-6712,451864,경기도 평택시 진위면 봉남길 61 (봉남리),경기도 평택시 진위면 봉남리 229번지,37.1001164,127.0908939
2015-09-18,평택시,고덕면,031-8024-6840,451842,경기도 평택시 고덕면 고덕로 283 (좌교리),경기도 평택시 고덕면 좌교리 387-25번지,37.0423335,127.0177558
2015-09-18,평택시,청북면,031-8024-8860,451831,경기도 평택시 청북읍 청원로 2 (현곡리),경기도 평택시 청북읍 현곡리 293-4번지,37.0398080,126.9342574
2015-09-18,평택시,서탄면,031-8024-6780,451852,경기도 평택시 서탄면 금암2길 122 (금암리),경기도 평택시 서탄면 금암리 247번지,37.1082411,127.0353309
2015-09-18,평택시,송탄동,031-8024-6990,459060,경기도 평택시 방여울로 117 (가재동),경기도 평택시 가재동 20-53번지,37.0444271,127.0948472
2015-09-18,평택시,중앙동,031-8024-6910,459812,경기도 평택시 서정역로 16 (서정동),경기도 평택시 서정동 342번지,37.0555602,127.0560559
2015-09-18,포천시,관인면,031-538-3911,487936,경기도 포천시 관인면 관인로 14 (탄동리),경기도 포천시 관인면 탄동리 644-6번지,38.1577316,127.2507094
2015-09-18,포천시,영중면,031-538-3907,487883,경기도 포천시 영중면 양문로 151 (양문리),경기도 포천시 영중면 양문리 833-2번지,38.0057079,127.2454907
2015-09-18,포천시,가산면,031-538-3904,487814,경기도 포천시 가산면 선마로 223 (마산리),경기도 포천시 가산면 마산리 601-1번지,37.8482100,127.1861447
2015-09-18,포천시,군내면,031-538-3902,487871,경기도 포천시 군내면 청군로3290번길 16 (구읍리),경기도 포천시 군내면 구읍리 192-1번지,37.8889579,127.2177689
2015-09-18,포천시,이동면,031-538-3909,487863,경기도 포천시 이동면 화동로 2048 (장암리),경기도 포천시 이동면 장암리 245-3번지,38.0307208,127.3673062
2015-09-18,포천시,화현면,031-538-3912,487841,경기도 포천시 화현면 달인동로1길 55 (화현리),경기도 포천시 화현면 화현리 873번지,37.9011930,127.2880764
2015-09-18,포천시,내촌면,031-538-3903,487831,경기도 포천시 내촌면 내촌로 70 (내리),경기도 포천시 내촌면 내리 368-5번지,37.7861387,127.2285922
2015-09-18,포천시,포천시청,031-538-2114,487701,경기도 포천시 중앙로 87 (신읍동),경기도 포천시 신읍동 58-2번지,37.8947009,127.2003411
2015-09-18,포천시,선단동,031-538-3914,487020,경기도 포천시 삼육사로2186번길 11 (선단동),경기도 포천시 선단동 631번지,37.8541742,127.1591707
2015-09-18,포천시,포천동,031-538-3913,487804,경기도 포천시 중앙로119번길 26 (신읍동),경기도 포천시 신읍동 169-2번지,37.8982182,127.2003234
2015-09-18,포천시,일동면,031-538-3908,487851,경기도 포천시 일동면 화동로1099번길 30 (기산리),경기도 포천시 일동면 기산리 96-137번지,37.9612753,127.3172872
2015-09-18,포천시,창수면,031-538-3906,487921,경기도 포천시 창수면 메치골로 178 (주원리),경기도 포천시 창수면 주원리 249-1번지,37.9913107,127.1890876
2015-09-18,포천시,신북면,031-538-3905,487915,경기도 포천시 신북면 호국로 2065 (기지리),경기도 포천시 신북면 기지리 893-1번지,37.9336860,127.2264139
2015-09-18,포천시,소흘읍,031-538-3901,487820,경기도 포천시 소흘읍 호국로 567 (송우리),경기도 포천시 소흘읍 송우리 495번지,37.8234959,127.1384330
2015-09-18,포천시,영북면,031-538-3910,487892,경기도 포천시 영북면 영북로 166 (운천리),경기도 포천시 영북면 운천리 340-6번지,38.0892933,127.2756357

